Dia;Mes;Ano;Estado;Comunidad;Sitio;Latitud;Longitud;Habitat;Zonificacion;Tipo de protección;ANP;Buzo Monitor;Hora inicial buceo;Hora final buceo;Profundidad inicial (m);Profundidad final (m);Temperatura (°C);Visibilidad (m);Transecto;Genero;Especie;GeneroEspecie;Abundancia
14;6;2013;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Jose Francisco Puc Torres;12:00;ND;6;1;29;ND;4;Strombus;gigas;Strombus gigas;1
14;6;2013;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;12:00;ND;6;1;29;ND;5;Diadema;antillarum;Diadema antillarum;6
14;6;2013;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;12:00;ND;6;1;29;ND;5;Strombus;gigas;Strombus gigas;2
14;6;2013;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;12:00;ND;6;1;29;ND;6;Stenopus;hispidus;Stenopus hispidus;2
14;6;2013;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Alex Rodrigo Villanueva Puc;12:00;ND;6;1;29;ND;7;Panulirus;argus;Panulirus argus;1
14;6;2013;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Alex Rodrigo Villanueva Puc;12:00;ND;6;1;29;ND;7;Strombus;gigas;Strombus gigas;1
14;6;2013;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Alex Rodrigo Villanueva Puc;12:00;ND;6;1;29;ND;8;ND;ND;ND ND;0
15;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;Jaime Alberto Medina Alavez;10:00;ND;14;1;29;ND;1;Stenopus;hispidus;Stenopus hispidus;3
15;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;Jaime Alberto Medina Alavez;10:00;ND;14;1;29;ND;2;ND;ND;ND ND;0
15;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;Jose Francisco Puc Torres;10:00;ND;14;5;29;ND;3;ND;ND;ND ND;0
15;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;Jose Francisco Puc Torres;10:00;ND;14;5;29;ND;4;Strombus;gigas;Strombus gigas;2
15;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;10:00;ND;14;5;29;ND;5;Stenopus;hispidus;Stenopus hispidus;13
15;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;10:00;ND;14;5;29;ND;5;Pterois;volitans;Pterois volitans;1
15;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;10:00;ND;14;5;29;ND;6;Stenopus;hispidus;Stenopus hispidus;2
15;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;10:00;ND;14;5;29;ND;6;Diadema;antillarum;Diadema antillarum;3
15;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;10:00;ND;14;5;29;ND;6;Eucidaris;tribuloides;Eucidaris tribuloides;1
15;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;Alex Rodrigo Villanueva Puc;10:00;ND;14;5;29;ND;7;ND;ND;ND ND;0
15;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;Alex Rodrigo Villanueva Puc;10:00;ND;14;5;29;ND;8;ND;ND;ND ND;0
15;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;Stuart Fulton;10:00;ND;14;5;29;ND;9;ND;ND;ND ND;0
15;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;Stuart Fulton;10:00;ND;14;5;29;ND;10;Stenopus;hispidus;Stenopus hispidus;1
15;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;Stuart Fulton;10:00;ND;14;5;29;ND;10;Strombus;gigas;Strombus gigas;1
15;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;Stuart Fulton;10:00;ND;14;5;29;ND;10;Holothuroidea;sp.;Holothuroidea sp.;1
15;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Jaime Alberto Medina Alavez;12:00;ND;6;5;29;ND;1;ND;ND;ND ND;0
15;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Jaime Alberto Medina Alavez;12:00;ND;6;5;29;ND;2;ND;ND;ND ND;0
15;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Jose Francisco Puc Torres;12:00;ND;6;5;29;ND;3;Stenopus;hispidus;Stenopus hispidus;1
15;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Jose Francisco Puc Torres;12:00;ND;6;5;29;ND;3;Diadema;antillarum;Diadema antillarum;3
15;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Jose Francisco Puc Torres;12:00;ND;6;5;29;ND;3;Eucidaris;tribuloides;Eucidaris tribuloides;6
15;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Jose Francisco Puc Torres;12:00;ND;6;5;29;ND;3;Strombus;gigas;Strombus gigas;2
15;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Jose Francisco Puc Torres;12:00;ND;6;5;29;ND;4;Diadema;antillarum;Diadema antillarum;1
15;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Jose Francisco Puc Torres;12:00;ND;6;5;29;ND;4;Strombus;gigas;Strombus gigas;2
15;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;12:00;ND;6;5;29;ND;5;Diadema;antillarum;Diadema antillarum;6
15;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;12:00;ND;6;5;29;ND;5;Tripneustes;esculentus;Tripneustes esculentus;1
15;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;12:00;ND;6;5;29;ND;5;Eucidaris;tribuloides;Eucidaris tribuloides;1
15;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;12:00;ND;6;5;29;ND;6;Stenopus;hispidus;Stenopus hispidus;7
15;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;12:00;ND;6;5;29;ND;6;Diadema;antillarum;Diadema antillarum;1
15;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Alex Rodrigo Villanueva Puc;12:00;ND;6;5;29;ND;7;ND;ND;ND ND;0
15;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Alex Rodrigo Villanueva Puc;12:00;ND;6;5;29;ND;8;ND;ND;ND ND;0
15;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Stuart Fulton;12:00;ND;6;5;29;ND;9;ND;ND;ND ND;0
15;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Stuart Fulton;12:00;ND;6;5;29;ND;10;ND;ND;ND ND;0
16;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;Jaime Alberto Medina Alavez;10:00;ND;14;4;29;ND;1;Pterois;volitans;Pterois volitans;1
16;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;Jaime Alberto Medina Alavez;10:00;ND;14;4;29;ND;2;Pterois;volitans;Pterois volitans;ND
16;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;Jose Francisco Puc Torres;10:00;ND;14;4;29;ND;3;Diadema;antillarum;Diadema antillarum;1
16;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;Jose Francisco Puc Torres;10:00;ND;14;4;29;ND;3;Eucidaris;tribuloides;Eucidaris tribuloides;2
16;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;Jose Francisco Puc Torres;10:00;ND;14;4;29;ND;3;Strombus;gigas;Strombus gigas;3
16;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;Jose Francisco Puc Torres;10:00;ND;14;4;29;ND;4;Strombus;gigas;Strombus gigas;2
16;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;10:00;ND;14;4;29;ND;5;ND;ND;ND ND;0
16;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;10:00;ND;14;4;29;ND;6;Stenopus;hispidus;Stenopus hispidus;5
16;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;10:00;ND;14;4;29;ND;6;Diadema;antillarum;Diadema antillarum;1
16;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;10:00;ND;14;4;29;ND;6;Pterois;volitans;Pterois volitans;2
16;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;Alex Rodrigo Villanueva Puc;10:00;ND;14;4;29;ND;7;Strombus;gigas;Strombus gigas;1
16;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;Alex Rodrigo Villanueva Puc;10:00;ND;14;4;29;ND;7;Pterois;volitans;Pterois volitans;1
16;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;Stuart Fulton;10:00;ND;14;4;29;ND;9;Strombus;gigas;Strombus gigas;1
16;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;Stuart Fulton;10:00;ND;14;4;29;ND;10;Strombus;gigas;Strombus gigas;2
16;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur (Control);18.68017;-87.3865;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Jaime Alberto Medina Alavez;12:00;ND;5;4;29;ND;1;ND;ND;ND ND;0
16;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur (Control);18.68017;-87.3865;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;jaime Alberto Medina Alavez;12:00;ND;5;4;29;ND;2;ND;ND;ND ND;0
16;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur (Control);18.68017;-87.3865;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Jose Francisco Puc Torres;12:00;ND;5;4;29;ND;3;Diadema;antillarum;Diadema antillarum;9
16;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur (Control);18.68017;-87.3865;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Jose Francisco Puc Torres;12:00;ND;5;4;29;ND;3;Eucidaris;tribuloides;Eucidaris tribuloides;4
16;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur (Control);18.68017;-87.3865;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Jose Francisco Puc Torres;12:00;ND;5;4;29;ND;4;Diadema;antillarum;Diadema antillarum;3
16;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur (Control);18.68017;-87.3865;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Jose Francisco Puc Torres;12:00;ND;5;4;29;ND;4;Eucidaris;tribuloides;Eucidaris tribuloides;7
16;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur (Control);18.68017;-87.3865;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;12:00;ND;5;4;29;ND;5;Stenopus;hispidus;Stenopus hispidus;8
16;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur (Control);18.68017;-87.3865;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;12:00;ND;5;4;29;ND;5;Diadema;antillarum;Diadema antillarum;4
16;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur (Control);18.68017;-87.3865;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;12:00;ND;5;4;29;ND;5;Pterois;volitans;Pterois volitans;1
16;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur (Control);18.68017;-87.3865;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;12:00;ND;5;3;29;ND;6;Stenopus;hispidus;Stenopus hispidus;4
16;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur (Control);18.68017;-87.3865;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;12:00;ND;5;3;29;ND;6;Strombus;gigas;Strombus gigas;5
16;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur (Control);18.68017;-87.3865;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Alex Rodrigo Villanueva Puc;12:00;ND;5;3;29;ND;7;ND;ND;ND ND;0
16;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur (Control);18.68017;-87.3865;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Alex Rodrigo Villanueva Puc;12:00;ND;5;3;29;ND;8;Strombus;gigas;Strombus gigas;2
16;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur (Control);18.68017;-87.3865;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Alex Rodrigo Villanueva Puc;12:00;ND;5;3;29;ND;8;ND;ND;ND ND;0
16;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur (Control);18.68017;-87.3865;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Stuart Fulton;12:00;ND;5;3;29;ND;9;Strombus;gigas;Strombus gigas;2
16;6;2013;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Sur (Control);18.68017;-87.3865;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Stuart Fulton;12:00;ND;5;3;29;ND;10;Strombus;gigas;Strombus gigas;2
30;9;2013;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Erick Balam;9:30;ND;1;3;29;ND;1;Diadema;antillarum;Diadema antillarum;1
30;9;2013;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Erick Balam;9:30;ND;1;3;29;ND;2;Diadema;antillarum;Diadema antillarum;1
30;9;2013;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Baltazar Hoil;9:30;ND;1;3;29;ND;3;Diadema;antillarum;Diadema antillarum;2
30;9;2013;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Baltazar Hoil;9:30;ND;1;3;29;ND;4;Diadema;antillarum;Diadema antillarum;4
30;9;2013;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Baltazar Hoil;9:30;ND;1;3;29;ND;4;Strombus;gigas;Strombus gigas;1
30;9;2013;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Juan Soberanis;9:30;ND;1;3;29;ND;5;Diadema;antillarum;Diadema antillarum;3
30;9;2013;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Juan Soberanis;9:30;ND;1;3;29;ND;5;Eucidaris;tribuloides;Eucidaris tribuloides;1
30;9;2013;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Juan Soberanis;9:30;ND;1;3;29;ND;6;Diadema;antillarum;Diadema antillarum;3
30;9;2013;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:30;ND;1;3;29;ND;7;Diadema;antillarum;Diadema antillarum;3
30;9;2013;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:30;ND;1;3;29;ND;7;Octopus;sp.;Octopus sp.;1
30;9;2013;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:30;ND;1;3;29;ND;8;Diadema;antillarum;Diadema antillarum;1
30;9;2013;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:30;ND;1;3;29;ND;9;Diadema;antillarum;Diadema antillarum;4
30;9;2013;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:30;ND;1;3;29;ND;10;Diadema;antillarum;Diadema antillarum;2
30;9;2013;Quintana Roo;Punta Herrero;El Faro (Control);19.33807;-87.41743;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Erick Balam;15:30;ND;1;3;29;ND;1;ND;ND;ND ND;0
30;9;2013;Quintana Roo;Punta Herrero;El Faro (Control);19.33807;-87.41743;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Erick Balam;15:30;ND;1;3;29;ND;2;Eucidaris;tribuloides;Eucidaris tribuloides;2
30;9;2013;Quintana Roo;Punta Herrero;El Faro (Control);19.33807;-87.41743;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Baltazar Hoil;15:30;ND;1;3;29;ND;3;Stenopus;hispidus;Stenopus hispidus;2
30;9;2013;Quintana Roo;Punta Herrero;El Faro (Control);19.33807;-87.41743;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Baltazar Hoil;15:30;ND;1;3;29;ND;3;Diadema;antillarum;Diadema antillarum;1
30;9;2013;Quintana Roo;Punta Herrero;El Faro (Control);19.33807;-87.41743;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Baltazar Hoil;15:30;ND;1;3;29;ND;4;Stenopus;hispidus;Stenopus hispidus;1
30;9;2013;Quintana Roo;Punta Herrero;El Faro (Control);19.33807;-87.41743;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Baltazar Hoil;15:30;ND;1;3;29;ND;4;Diadema;antillarum;Diadema antillarum;2
30;9;2013;Quintana Roo;Punta Herrero;El Faro (Control);19.33807;-87.41743;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Juan Soberanis;15:30;ND;1;3;29;ND;5;ND;ND;ND ND;0
30;9;2013;Quintana Roo;Punta Herrero;El Faro (Control);19.33807;-87.41743;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Juan Soberanis;15:30;ND;1;3;29;ND;6;ND;ND;ND ND;0
30;9;2013;Quintana Roo;Punta Herrero;El Faro (Control);19.33807;-87.41743;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Jacobo Caamal;15:30;ND;1;3;29;ND;7;ND;ND;ND ND;0
30;9;2013;Quintana Roo;Punta Herrero;El Faro (Control);19.33807;-87.41743;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Jacobo Caamal;15:30;ND;1;3;29;ND;8;ND;ND;ND ND;0
30;9;2013;Quintana Roo;Punta Herrero;El Faro (Control);19.33807;-87.41743;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Jacobo Caamal;15:30;ND;1;3;29;ND;9;ND;ND;ND ND;0
30;9;2013;Quintana Roo;Punta Herrero;El Faro (Control);19.33807;-87.41743;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Jacobo Caamal;15:30;ND;1;3;29;ND;10;ND;ND;ND ND;0
1;10;2013;Quintana Roo;Punta Herrero;Manchon;19.34126;-87.44344;Arrecife coralino;No Pesca;Reserva comunitaria;RB Sian Ka'an;Erick Balam;16:00;ND;ND;3;30;ND;1;Diadema;antillarum;Diadema antillarum;7
1;10;2013;Quintana Roo;Punta Herrero;Manchon;19.34126;-87.44344;Arrecife coralino;No Pesca;Reserva comunitaria;RB Sian Ka'an;Erick Balam;16:00;ND;ND;3;30;ND;1;Eucidaris;tribuloides;Eucidaris tribuloides;1
1;10;2013;Quintana Roo;Punta Herrero;Manchon;19.34126;-87.44344;Arrecife coralino;No Pesca;Reserva comunitaria;RB Sian Ka'an;Erick Balam;16:00;ND;ND;3;30;ND;2;Diadema;antillarum;Diadema antillarum;4
1;10;2013;Quintana Roo;Punta Herrero;Manchon;19.34126;-87.44344;Arrecife coralino;No Pesca;Reserva comunitaria;RB Sian Ka'an;Erick Balam;16:00;ND;ND;3;30;ND;2;Holothuroidea;sp.;Holothuroidea sp.;1
1;10;2013;Quintana Roo;Punta Herrero;Manchon;19.34126;-87.44344;Arrecife coralino;No Pesca;Reserva comunitaria;RB Sian Ka'an;Jacobo Caamal;16:00;ND;ND;3;30;ND;3;Diadema;antillarum;Diadema antillarum;1
1;10;2013;Quintana Roo;Punta Herrero;Manchon;19.34126;-87.44344;Arrecife coralino;No Pesca;Reserva comunitaria;RB Sian Ka'an;Jacobo Caamal;16:00;ND;ND;3;30;ND;3;Panulirus;argus;Panulirus argus;1
1;10;2013;Quintana Roo;Punta Herrero;Manchon;19.34126;-87.44344;Arrecife coralino;No Pesca;Reserva comunitaria;RB Sian Ka'an;Jacobo Caamal;16:00;ND;ND;3;30;ND;3;Strombus;gigas;Strombus gigas;2
1;10;2013;Quintana Roo;Punta Herrero;Manchon;19.34126;-87.44344;Arrecife coralino;No Pesca;Reserva comunitaria;RB Sian Ka'an;Jacobo Caamal;16:00;ND;ND;3;30;ND;4;Diadema;antillarum;Diadema antillarum;2
1;10;2013;Quintana Roo;Punta Herrero;Manchon;19.34126;-87.44344;Arrecife coralino;No Pesca;Reserva comunitaria;RB Sian Ka'an;Jacobo Caamal;16:00;ND;ND;3;30;ND;4;Panulirus;argus;Panulirus argus;3
1;10;2013;Quintana Roo;Punta Herrero;Manchon;19.34126;-87.44344;Arrecife coralino;No Pesca;Reserva comunitaria;RB Sian Ka'an;Jacobo Caamal;16:00;ND;ND;3;30;ND;4;Strombus;gigas;Strombus gigas;1
