Dia;Mes;Ano;Estado;Comunidad;Sitio;Latitud;Longitud;Habitat;Zonificacion;Tipo de protección;ANP;Buzo Monitor;Hora inicial buceo;Hora final buceo;Profundidad inicial (m);Profundidad final (m);Temperatura (°C);Visibilidad (m);Corriente;Transecto;Genero;Especie;GeneroEspecie;Sexo;Clase;Talla;Abundancia
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Stuart Fulton;9:00;ND;6;NA;26;ND;ND;6;Haemulon;plumierii;Haemulon plumierii;NA;nov-20;15.5;1
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Stuart Fulton;9:00;ND;6;NA;26;ND;ND;6;Pomacanthus;paru;Pomacanthus paru;NA;nov-20;15.5;2
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Stuart Fulton;9:00;ND;6;NA;26;ND;ND;6;Lutjanus;mahogoni;Lutjanus mahogoni;NA;nov-20;15.5;1
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Stuart Fulton;9:00;ND;6;NA;26;ND;ND;6;Loro;sp.;Loro sp.;NA;21-30;25.5;1
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Stuart Fulton;9:00;ND;6;NA;26;ND;ND;6;Sparisoma;viride;Sparisoma viride;NA;21-30;25.5;1
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Stuart Fulton;9:00;ND;6;NA;26;ND;ND;6;Haemulon;sciurus;Haemulon sciurus;NA;21-30;25.5;3
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Stuart Fulton;9:00;ND;6;NA;26;ND;ND;6;Sparisoma;aurofrenatum;Sparisoma aurofrenatum;NA;21-30;25.5;1
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Stuart Fulton;9:00;ND;6;NA;26;ND;ND;6;Sparisoma;viride;Sparisoma viride;NA;31-40;35.5;1
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Stuart Fulton;9:00;ND;6;NA;26;ND;ND;6;Lutjanus;griseus;Lutjanus griseus;NA;>40;42;1
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;7;Vieja;sp.;Vieja sp.;NA;0-5;2.5;5
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;7;Lancero;sp.;Lancero sp.;NA;0-5;2.5;2
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;7;Vieja;sp.;Vieja sp.;NA;06-oct;8;11
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;7;Loro;sp.;Loro sp.;NA;06-oct;8;4
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;7;Lancero;sp.;Lancero sp.;NA;06-oct;8;5
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;7;Caranx;ruber;Caranx ruber;NA;06-oct;8;1
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;7;Sparisoma;viride;Sparisoma viride;NA;06-oct;8;1
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;8;Vieja;sp.;Vieja sp.;NA;0-5;2.5;1
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;8;Lancero;sp.;Lancero sp.;NA;0-5;2.5;1
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;8;Vieja;sp.;Vieja sp.;NA;06-oct;8;9
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;8;Lancero;sp.;Lancero sp.;NA;06-oct;8;4
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;8;Haemulon;flavolineatum;Haemulon flavolineatum;NA;06-oct;8;1
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;8;Sparisoma;aurofrenatum;Sparisoma aurofrenatum;NA;06-oct;8;1
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;8;Haemulon;plumierii;Haemulon plumierii;NA;nov-20;15.5;1
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;8;Haemulon;sciurus;Haemulon sciurus;NA;nov-20;15.5;1
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;8;Haemulon;sciurus;Haemulon sciurus;NA;21-30;25.5;1
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;9;Vieja;sp.;Vieja sp.;NA;0-5;2.5;2
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;9;Damisela;sp.;Damisela sp.;NA;0-5;2.5;1
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;9;Vieja;sp.;Vieja sp.;NA;06-oct;8;12
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;9;Loro;sp.;Loro sp.;NA;06-oct;8;1
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;9;Lancero;sp.;Lancero sp.;NA;06-oct;8;1
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;9;Haemulon;flavolineatum;Haemulon flavolineatum;NA;nov-20;15.5;1
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;9;Haemulon;sciurus;Haemulon sciurus;NA;nov-20;15.5;1
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;9;Caranx;ruber;Caranx ruber;NA;21-30;25.5;2
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;9;Ocyurus;chrysurus;Ocyurus chrysurus;NA;21-30;25.5;1
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;10;Vieja;sp.;Vieja sp.;NA;0-5;2.5;2
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;10;Loro;sp.;Loro sp.;NA;0-5;2.5;2
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;10;Lancero;sp.;Lancero sp.;NA;0-5;2.5;1
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;10;Vieja;sp.;Vieja sp.;NA;06-oct;8;3
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;10;Loro;sp.;Loro sp.;NA;06-oct;8;3
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;10;Lancero;sp.;Lancero sp.;NA;06-oct;8;1
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;10;Damisela;sp.;Damisela sp.;NA;06-oct;8;4
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;10;Lutjanus;apodus;Lutjanus apodus;NA;06-oct;8;11
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;10;Abudefduf;saxatilis;Abudefduf saxatilis;NA;06-oct;8;3
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;10;Haemulon;plumierii;Haemulon plumierii;NA;06-oct;8;1
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;10;Haemulon;flavolineatum;Haemulon flavolineatum;NA;06-oct;8;3
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;10;Vieja;sp.;Vieja sp.;NA;nov-20;15.5;1
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;10;Lutjanus;apodus;Lutjanus apodus;NA;nov-20;15.5;10
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;10;Haemulon;sciurus;Haemulon sciurus;NA;nov-20;15.5;19
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;10;Haemulon;plumierii;Haemulon plumierii;NA;nov-20;15.5;4
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;10;Caranx;ruber;Caranx ruber;NA;nov-20;15.5;3
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;10;Haemulon;carbonarium;Haemulon carbonarium;NA;nov-20;15.5;5
18;3;2014;Quintana Roo;Maria Elena;San Roman;19.48939;-87.42848;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;9:00;ND;6;NA;26;ND;ND;10;Haemulon;flavolineatum;Haemulon flavolineatum;NA;nov-20;15.5;1
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Daniel Hoil;11:30;ND;6;NA;27;ND;ND;1;Vieja;sp.;Vieja sp.;NA;0-5;2.5;9
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Daniel Hoil;11:30;ND;6;NA;27;ND;ND;1;Loro;sp.;Loro sp.;NA;0-5;2.5;2
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Daniel Hoil;11:30;ND;6;NA;27;ND;ND;1;Lancero;sp.;Lancero sp.;NA;0-5;2.5;6
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Daniel Hoil;11:30;ND;6;NA;27;ND;ND;1;Damisela;sp.;Damisela sp.;NA;0-5;2.5;2
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Daniel Hoil;11:30;ND;6;NA;27;ND;ND;1;Bodianus;rufus;Bodianus rufus;NA;0-5;2.5;1
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Daniel Hoil;11:30;ND;6;NA;27;ND;ND;1;Lancero;sp.;Lancero sp.;NA;06-oct;8;4
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Daniel Hoil;11:30;ND;6;NA;27;ND;ND;2;Vieja;sp.;Vieja sp.;NA;0-5;2.5;9
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Daniel Hoil;11:30;ND;6;NA;27;ND;ND;2;Loro;sp.;Loro sp.;NA;0-5;2.5;1
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Daniel Hoil;11:30;ND;6;NA;27;ND;ND;2;Lancero;sp.;Lancero sp.;NA;0-5;2.5;1
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Daniel Hoil;11:30;ND;6;NA;27;ND;ND;2;Vieja;sp.;Vieja sp.;NA;06-oct;8;3
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Daniel Hoil;11:30;ND;6;NA;27;ND;ND;2;Lancero;sp.;Lancero sp.;NA;06-oct;8;4
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Daniel Hoil;11:30;ND;6;NA;27;ND;ND;2;Chromis;sp.;Chromis sp.;NA;06-oct;8;2
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Daniel Hoil;11:30;ND;6;NA;27;ND;ND;2;Loro;sp.;Loro sp.;NA;nov-20;15.5;1
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Arturo Lopez;11:30;ND;6;NA;27;ND;ND;3;Vieja;sp.;Vieja sp.;NA;0-5;2.5;10
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Arturo Lopez;11:30;ND;6;NA;27;ND;ND;3;Damisela;sp.;Damisela sp.;NA;0-5;2.5;5
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Arturo Lopez;11:30;ND;6;NA;27;ND;ND;3;Loro;sp.;Loro sp.;NA;06-oct;8;2
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Arturo Lopez;11:30;ND;6;NA;27;ND;ND;3;Lancero;sp.;Lancero sp.;NA;06-oct;8;20
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Arturo Lopez;11:30;ND;6;NA;27;ND;ND;3;Mariposa;sp.;Mariposa sp.;NA;06-oct;8;2
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Arturo Lopez;11:30;ND;6;NA;27;ND;ND;3;Loro;sp.;Loro sp.;NA;nov-20;15.5;2
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Arturo Lopez;11:30;ND;6;NA;27;ND;ND;4;Vieja;sp.;Vieja sp.;NA;0-5;2.5;16
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Arturo Lopez;11:30;ND;6;NA;27;ND;ND;4;Damisela;sp.;Damisela sp.;NA;0-5;2.5;7
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Arturo Lopez;11:30;ND;6;NA;27;ND;ND;4;Bodianus;rufus;Bodianus rufus;NA;0-5;2.5;1
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Arturo Lopez;11:30;ND;6;NA;27;ND;ND;4;Loro;sp.;Loro sp.;NA;06-oct;8;11
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Arturo Lopez;11:30;ND;6;NA;27;ND;ND;4;Lancero;sp.;Lancero sp.;NA;06-oct;8;12
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Arturo Lopez;11:30;ND;6;NA;27;ND;ND;4;Mariposa;sp.;Mariposa sp.;NA;06-oct;8;1
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Arturo Lopez;11:30;ND;6;NA;27;ND;ND;4;Bodianus;rufus;Bodianus rufus;NA;06-oct;8;1
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Arturo Lopez;11:30;ND;6;NA;27;ND;ND;4;Loro;sp.;Loro sp.;NA;nov-20;15.5;2
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Arturo Lopez;11:30;ND;6;NA;27;ND;ND;4;Lancero;sp.;Lancero sp.;NA;nov-20;15.5;9
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Victor Manuel Ucan;11:30;ND;6;NA;27;ND;ND;5;Vieja;sp.;Vieja sp.;NA;0-5;2.5;15
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Victor Manuel Ucan;11:30;ND;6;NA;27;ND;ND;5;Loro;sp.;Loro sp.;NA;0-5;2.5;4
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Victor Manuel Ucan;11:30;ND;6;NA;27;ND;ND;5;Lancero;sp.;Lancero sp.;NA;0-5;2.5;3
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Victor Manuel Ucan;11:30;ND;6;NA;27;ND;ND;5;Damisela;sp.;Damisela sp.;NA;0-5;2.5;8
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Victor Manuel Ucan;11:30;ND;6;NA;27;ND;ND;5;Vieja;sp.;Vieja sp.;NA;06-oct;8;7
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Victor Manuel Ucan;11:30;ND;6;NA;27;ND;ND;5;Loro;sp.;Loro sp.;NA;06-oct;8;2
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Victor Manuel Ucan;11:30;ND;6;NA;27;ND;ND;6;Vieja;sp.;Vieja sp.;NA;0-5;2.5;19
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Victor Manuel Ucan;11:30;ND;6;NA;27;ND;ND;6;Loro;sp.;Loro sp.;NA;0-5;2.5;3
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Victor Manuel Ucan;11:30;ND;6;NA;27;ND;ND;6;Lancero;sp.;Lancero sp.;NA;0-5;2.5;10
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Victor Manuel Ucan;11:30;ND;6;NA;27;ND;ND;6;Damisela;sp.;Damisela sp.;NA;0-5;2.5;9
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Victor Manuel Ucan;11:30;ND;6;NA;27;ND;ND;6;Haemulon;plumierii;Haemulon plumierii;NA;0-5;2.5;1
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Victor Manuel Ucan;11:30;ND;6;NA;27;ND;ND;6;Loro;sp.;Loro sp.;NA;06-oct;8;1
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Victor Manuel Ucan;11:30;ND;6;NA;27;ND;ND;6;Haemulon;plumierii;Haemulon plumierii;NA;06-oct;8;3
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Victor Manuel Ucan;11:30;ND;6;NA;27;ND;ND;6;Cephalopholis;fulva;Cephalopholis fulva;NA;06-oct;8;1
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Victor Manuel Ucan;11:30;ND;6;NA;27;ND;ND;6;Mariposa;sp.;Mariposa sp.;NA;06-oct;8;2
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Victor Manuel Ucan;11:30;ND;6;NA;27;ND;ND;6;Loro;sp.;Loro sp.;NA;nov-20;15.5;1
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Victor Manuel Ucan;11:30;ND;6;NA;27;ND;ND;6;Cephalopholis;fulva;Cephalopholis fulva;NA;nov-20;15.5;1
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;11:30;ND;6;NA;27;ND;ND;7;Vieja;sp.;Vieja sp.;NA;0-5;2.5;24
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;11:30;ND;6;NA;27;ND;ND;7;Loro;sp.;Loro sp.;NA;0-5;2.5;2
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;11:30;ND;6;NA;27;ND;ND;7;Damisela;sp.;Damisela sp.;NA;0-5;2.5;8
20;3;2014;Quintana Roo;Punta Herrero;El Faro;19.30091;-87.4435;Arrecife coralino;No Pesca;Refugio pesquero;RB Sian Ka'an;Jacobo Caamal;11:30;ND;6;NA;27;ND;ND;7;Vieja;sp.;Vieja sp.;NA;06-oct;8;35
